Package ID,Package Name,Country,Cities Covered,Duration,Hotel Category,Meals,Transportation,Major Attractions,Activities,Package Type,Best For,Rating,Estimated Cost 
IND0080,Jaipur Explorer Package,India,Jaipur,5 Days / 4 Nights,5-Star,Breakfast,Private Cab,"Hawa Mahal, Jaipur Local Market, Jaipur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.4,113994
IND0081,Udaipur Explorer Package,India,Udaipur,5 Days / 4 Nights,5-Star,Breakfast,Private Cab,"City Palace, Udaipur Local Market, Udaipur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.4,14029
IND0082,Jaisalmer Explorer Package,India,Jaisalmer,7 Days / 6 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Jaisalmer Fort, Jaisalmer Local Market, Jaisalmer City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.4,42579
IND0083,Sawai Madhopur Explorer Package,India,Sawai Madhopur,6 Days / 5 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Ranthambore National Park, Sawai Madhopur Local Market, Sawai Madhopur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.6,53991
IND0084,Pushkar Explorer Package,India,Pushkar,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Pushkar Lake, Pushkar Local Market, Pushkar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.4,38086
IND0085,Ajmer Explorer Package,India,Ajmer,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Ajmer Sharif Dargah, Ajmer Local Market, Ajmer City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,110974
IND0086,Jodhpur Explorer Package,India,Jodhpur,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Mehrangarh Fort, Jodhpur Local Market, Jodhpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,34314
IND0087,Chittorgarh Explorer Package,India,Chittorgarh,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Chittorgarh Fort, Chittorgarh Local Market, Chittorgarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.6,43238
IND0088,Mount Abu Explorer Package,India,Mount Abu,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Dilwara Temples, Mount Abu Local Market, Mount Abu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,112042
IND0089,Bikaner Explorer Package,India,Bikaner,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Junagarh Fort, Bikaner Local Market, Bikaner City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,14038
IND0090,Jaipur Explorer Package,India,Jaipur,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Amber Fort, Jaipur Local Market, Jaipur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.6,35246
IND0091,Jaipur Explorer Package,India,Jaipur,6 Days / 5 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Jaigarh Fort, Jaipur Local Market, Jaipur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.5,51952
IND0092,Udaipur Explorer Package,India,Udaipur,7 Days / 6 Nights,4-Star,Breakfast + Lunch + Dinner,Private Cab,"Lake Pichola, Udaipur Local Market, Udaipur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,48235
IND0093,Amritsar Explorer Package,India,Amritsar,5 Days / 4 Nights,3-Star,Breakfast,Flight + Cab,"Golden Temple (Harmandir Sahib), Amritsar Local Market, Amritsar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.9,110351
IND0094,Amritsar Explorer Package,India,Amritsar,4 Days / 3 Nights,4-Star,Breakfast,Private Cab,"Jallianwala Bagh, Amritsar Local Market, Amritsar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.8,25287
IND0095,Amritsar Explorer Package,India,Amritsar,4 Days / 3 Nights,3-Star,Breakfast + Dinner,Train + Cab,"Wagah Border, Amritsar Local Market, Amritsar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.8,31996
IND0096,Chandigarh Explorer Package,India,Chandigarh,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Rock Garden, Chandigarh Local Market, Chandigarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.5,138577
IND0097,Alappuzha Explorer Package,India,Alappuzha,4 Days / 3 Nights,3-Star,Breakfast,Train + Cab,"Alappuzha Beach, Alappuzha Local Market, Alappuzha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Budget,"Students, Solo Travelers",4.5,13374
IND0098,Munnar Explorer Package,India,Munnar,4 Days / 3 Nights,Luxury Heritage,Breakfast,AC Coach,"Munnar Tea Gardens, Munnar Local Market, Munnar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.3,31912
IND0099,Kochi Explorer Package,India,Kochi,3 Days / 2 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Fort Kochi, Kochi Local Market, Kochi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.4,36805
IND0100,Thiruvananthapuram Explorer Package,India,Thiruvananthapuram,6 Days / 5 Nights,Luxury Heritage,Breakfast,Train + Cab,"Padmanabhaswamy Temple, Thiruvananthapuram Local Market, Thiruvananthapuram City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.7,41479
IND0101,Kozhikode Explorer Package,India,Kozhikode,6 Days / 5 Nights,4-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Kozhikode Beach, Kozhikode Local Market, Kozhikode City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Luxury,Premium Travelers,3.9,120790
IND0102,Wayanad Explorer Package,India,Wayanad,7 Days / 6 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Wayanad Wildlife Sanctuary, Wayanad Local Market, Wayanad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.5,35641
IND0103,Thekkady Explorer Package,India,Thekkady,3 Days / 2 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Periyar National Park, Thekkady Local Market, Thekkady City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.3,28072
IND0104,Kumarakom Explorer Package,India,Kumarakom,5 Days / 4 Nights,4-Star,Breakfast,AC Coach,"Kumarakom Bird Sanctuary, Kumarakom Local Market, Kumarakom City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,3.8,112143
IND0105,Varkala Explorer Package,India,Varkala,6 Days / 5 Nights,4-Star,Breakfast,Train + Cab,"Varkala Beach, Varkala Local Market, Varkala City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Budget,"Students, Solo Travelers",4.6,15617
IND0106,Bekal Explorer Package,India,Bekal,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,Private Cab,"Bekal Fort, Bekal Local Market, Bekal City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.5,37438
IND0107,Kovalam Explorer Package,India,Kovalam,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Kovalam Beach, Kovalam Local Market, Kovalam City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Honeymoon,Couples,4.4,42701
IND0108,Kannur Explorer Package,India,Kannur,7 Days / 6 Nights,Luxury Heritage,Breakfast,Flight + Cab,"St. Angelo Fort, Kannur Local Market, Kannur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.4,48275
IND0109,Nelliyampathy Explorer Package,India,Nelliyampathy,5 Days / 4 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Seethargundu Viewpoint, Nelliyampathy Local Market, Nelliyampathy City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.5,110654
IND0110,Kochi Explorer Package,India,Kochi,6 Days / 5 Nights,5-Star,Breakfast + Dinner,Train + Cab,"Kerala Folklore Museum, Kochi Local Market, Kochi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.4,31169
IND0111,Kochi Explorer Package,India,Kochi,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Wonderla Amusement Park, Kochi Local Market, Kochi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.6,26974
IND0112,Mysore Explorer Package,India,Mysore,4 Days / 3 Nights,4-Star,Breakfast + Lunch + Dinner,Private Cab,"Mysore Palace, Mysore Local Market, Mysore City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,101471
IND0113,Hampi Explorer Package,India,Hampi,6 Days / 5 Nights,3-Star,Breakfast + Lunch + Dinner,Train + Cab,"Hampi Archaeological Ruins, Hampi Local Market, Hampi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.7,18399
IND0114,Coorg Explorer Package,India,Coorg,4 Days / 3 Nights,4-Star,Breakfast,Flight + Cab,"Abbey Falls, Coorg Local Market, Coorg City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.1,33567
IND0115,Gokarna Explorer Package,India,Gokarna,6 Days / 5 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Om Beach, Gokarna Local Market, Gokarna City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Honeymoon,Couples,4.5,54136
IND0116,Chikmagalur Explorer Package,India,Chikmagalur,5 Days / 4 Nights,5-Star,Breakfast + Dinner,Flight + Cab,"Mullayanagiri, Chikmagalur Local Market, Chikmagalur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,37797
IND0117,Badami Explorer Package,India,Badami,3 Days / 2 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Badami Cave Temples, Badami Local Market, Badami City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,89249
IND0118,Shivamogga Explorer Package,India,Shivamogga,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Jog Falls, Shivamogga Local Market, Shivamogga City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,29320
IND0119,Mangalore Explorer Package,India,Mangalore,3 Days / 2 Nights,4-Star,Breakfast,AC Coach,"Panambur Beach, Mangalore Local Market, Mangalore City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Nature & Wildlife,Nature Lovers,4.5,25674
IND0120,Murudeshwar Explorer Package,India,Murudeshwar,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Private Cab,"Murudeshwar Temple, Murudeshwar Local Market, Murudeshwar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.7,99678
IND0121,Bijapur Explorer Package,India,Bijapur,7 Days / 6 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Flight + Cab,"Gol Gumbaz, Bijapur Local Market, Bijapur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,19829
IND0122,Bandipur Explorer Package,India,Bandipur,5 Days / 4 Nights,3-Star,Breakfast,Flight + Cab,"Bandipur National Park, Bandipur Local Market, Bandipur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.4,37256
IND0123,Halebidu Explorer Package,India,Halebidu,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Halebidu Hoysaleswara Temple, Halebidu Local Market, Halebidu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.7,37376
IND0124,Pune Explorer Package,India,Pune,6 Days / 5 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Shaniwar Wada, Pune Local Market, Pune City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.4,42197
IND0125,Aurangabad Explorer Package,India,Aurangabad,3 Days / 2 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Ajanta Caves, Aurangabad Local Market, Aurangabad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,88785
IND0126,Nashik Explorer Package,India,Nashik,5 Days / 4 Nights,5-Star,Breakfast,Flight + Cab,"Sula Vineyards, Nashik Local Market, Nashik City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.1,27305
IND0127,Shirdi Explorer Package,India,Shirdi,3 Days / 2 Nights,Luxury Heritage,Breakfast,Train + Cab,"Sai Baba Temple, Shirdi Local Market, Shirdi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.7,26585
IND0128,Alibaug Explorer Package,India,Alibaug,5 Days / 4 Nights,4-Star,Breakfast + Dinner,AC Coach,"Alibaug Beach, Alibaug Local Market, Alibaug City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Grand Tour,All Travelers,4.2,112674
IND0129,Ratnagiri Explorer Package,India,Ratnagiri,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Ganapatipule Temple, Ratnagiri Local Market, Ratnagiri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.7,17477
IND0130,Nagpur Explorer Package,India,Nagpur,7 Days / 6 Nights,5-Star,Breakfast,Private Cab,"Deekshabhoomi, Nagpur Local Market, Nagpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.5,42736
IND0131,Kolhapur Explorer Package,India,Kolhapur,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Mahalakshmi Temple, Kolhapur Local Market, Kolhapur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.8,48936
IND0132,Lonavala Explorer Package,India,Lonavala,5 Days / 4 Nights,Luxury Heritage,Breakfast + Dinner,AC Coach,"Karla Caves, Lonavala Local Market, Lonavala City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.4,36688
IND0133,Tarkarli Explorer Package,India,Tarkarli,6 Days / 5 Nights,5-Star,Breakfast + Dinner,Flight + Cab,"Tarkarli Beach, Tarkarli Local Market, Tarkarli City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Luxury,Premium Travelers,4.6,120839
IND0134,Satara Explorer Package,India,Satara,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Kaas Plateau, Satara Local Market, Satara City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.4,26228
IND0135,Matheran Explorer Package,India,Matheran,3 Days / 2 Nights,Luxury Heritage,Breakfast + Dinner,AC Coach,"Echo Point, Matheran Local Market, Matheran City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,25747
IND0136,Ajanta Explorer Package,India,Ajanta,6 Days / 5 Nights,Luxury Heritage,Breakfast,Private Cab,"Ellora Caves, Ajanta Local Market, Ajanta City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.7,125553
IND0137,Khajuraho Explorer Package,India,Khajuraho,5 Days / 4 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Khajuraho Group of Monuments, Khajuraho Local Market, Khajuraho City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.7,15833
IND0138,Bhopal Explorer Package,India,Bhopal,5 Days / 4 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Flight + Cab,"Sanchi Stupa, Bhopal Local Market, Bhopal City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.7,36097
IND0139,Indore Explorer Package,India,Indore,6 Days / 5 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Rajwada Palace, Indore Local Market, Indore City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.4,51320
IND0140,Gwalior Explorer Package,India,Gwalior,5 Days / 4 Nights,5-Star,Breakfast,Private Cab,"Gwalior Fort, Gwalior Local Market, Gwalior City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,39274
IND0141,Ujjain Explorer Package,India,Ujjain,4 Days / 3 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Mahakaleshwar Jyotirlinga, Ujjain Local Market, Ujjain City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.8,100553
IND0142,Jabalpur Explorer Package,India,Jabalpur,4 Days / 3 Nights,Luxury Heritage,Breakfast + Dinner,Flight + Cab,"Dhuandhar Falls, Jabalpur Local Market, Jabalpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.5,23544
IND0143,Pachmarhi Explorer Package,India,Pachmarhi,3 Days / 2 Nights,5-Star,Breakfast,Flight + Cab,"Bee Falls, Pachmarhi Local Market, Pachmarhi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.6,25761
IND0144,Kanha Explorer Package,India,Kanha,4 Days / 3 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Kanha National Park, Kanha Local Market, Kanha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.5,101033
IND0145,Bandhavgarh Explorer Package,India,Bandhavgarh,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Bandhavgarh National Park, Bandhavgarh Local Market, Bandhavgarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,16340
IND0146,Orchha Explorer Package,India,Orchha,4 Days / 3 Nights,3-Star,Breakfast,Flight + Cab,"Orchha Fort, Orchha Local Market, Orchha City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.8,31507
IND0147,Mandu Explorer Package,India,Mandu,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,AC Coach,"Jahaz Mahal, Mandu Local Market, Mandu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,3.9,50965
IND0148,Bhimbetka Explorer Package,India,Bhimbetka,3 Days / 2 Nights,Luxury Heritage,Breakfast,Private Cab,"Bhimbetka Rock Shelters, Bhimbetka Local Market, Bhimbetka City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,29891
IND0149,Amarkantak Explorer Package,India,Amarkantak,6 Days / 5 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Narmada Udgam Temple, Amarkantak Local Market, Amarkantak City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.4,118092
IND0150,Chitrakoot Explorer Package,India,Chitrakoot,4 Days / 3 Nights,5-Star,Breakfast,AC Coach,"Chitrakoot Falls, Chitrakoot Local Market, Chitrakoot City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.4,24971
IND0151,Shimla Explorer Package,India,Shimla,3 Days / 2 Nights,4-Star,Breakfast + Lunch + Dinner,Train + Cab,"The Ridge, Shimla Local Market, Shimla City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.7,28604
IND0152,Manali Explorer Package,India,Manali,6 Days / 5 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Solang Valley, Manali Local Market, Manali City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.1,123593
IND0153,dalhousie Explorer Package,India,dalhousie,5 Days / 4 Nights,3-Star,Breakfast,AC Coach,"Dalai Lama Temple, dalhousie Local Market, dalhousie City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.7,13537
IND0154,Dalhousie Explorer Package,India,Dalhousie,5 Days / 4 Nights,4-Star,Breakfast,AC Coach,"Khajjiar Lake, Dalhousie Local Market, Dalhousie City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.5,34954
IND0155,Spiti Valley Explorer Package,India,Spiti Valley,7 Days / 6 Nights,4-Star,Breakfast,Train + Cab,"Key Monastery, Spiti Valley Local Market, Spiti Valley City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.8,57329
IND0156,Kullu Explorer Package,India,Kullu,6 Days / 5 Nights,5-Star,Breakfast,AC Coach,"Great Himalayan National Park, Kullu Local Market, Kullu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,42063
IND0157,Chamba Explorer Package,India,Chamba,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Chamera Lake, Chamba Local Market, Chamba City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.4,110648
